DATE,LATITUDE,LONGITUDE,INJURED,KILLED,PED_INJURED,PED_KILLED,CYC_INJURED,CYC_KILLED,MOT_INJURED,MOT_KILLED
03/07/2017,40.764996,-73.976715,0,0,0,0,0,0,0,0
03/07/2017,40.76484,-73.98054,0,0,0,0,0,0,0,0
03/07/2017,40.813385,-73.94511,0,0,0,0,0,0,0,0
03/07/2017,40.759624,-73.970085,1,0,0,0,0,0,1,0
03/07/2017,40.67424,-73.93215,0,0,0,0,0,0,0,0
03/07/2017,40.749638,-73.99905,0,0,0,0,0,0,0,0
03/07/2017,40.75432,-73.99264,0,0,0,0,0,0,0,0
03/07/2017,40.683777,-73.76975,0,0,0,0,0,0,0,0
03/07/2017,40.764347,-73.82595,0,0,0,0,0,0,0,0
03/07/2017,40.702595,-73.8553,1,0,1,0,0,0,0,0
03/07/2017,40.66496,-73.82226,1,0,0,0,0,0,1,0
03/07/2017,40.64213,-73.92936,0,0,0,0,0,0,0,0
03/07/2017,40.904243,-73.852165,0,0,0,0,0,0,0,0
03/07/2017,40.879803,-73.878914,0,0,0,0,0,0,0,0
03/07/2017,40.677658,-73.933876,0,0,0,0,0,0,0,0
03/07/2017,40.79175,-73.978676,0,0,0,0,0,0,0,0
03/07/2017,40.843906,-73.88047,0,0,0,0,0,0,0,0
03/07/2017,40.67591,-73.89492,0,0,0,0,0,0,0,0
03/07/2017,40.764454,-73.83178,0,0,0,0,0,0,0,0
03/07/2017,40.69976,-73.98465,0,0,0,0,0,0,0,0
03/07/2017,40.85447,-73.91008,0,0,0,0,0,0,0,0
03/07/2017,40.72225,-74.00592,0,0,0,0,0,0,0,0
03/07/2017,40.608307,-73.75517,1,0,0,0,1,0,0,0
03/07/2017,40.79537,-73.921974,0,0,0,0,0,0,0,0
03/07/2017,40.82638,-73.8825,0,0,0,0,0,0,0,0
03/07/2017,40.670624,-73.895546,0,0,0,0,0,0,0,0
03/07/2017,40.73572,-73.93677,0,0,0,0,0,0,0,0
03/07/2017,40.697243,-73.813324,0,0,0,0,0,0,0,0
03/07/2017,40.87745,-73.837685,0,0,0,0,0,0,0,0
03/07/2017,40.59352,-73.937675,0,0,0,0,0,0,0,0
03/07/2017,40.757214,-73.97183,0,0,0,0,0,0,0,0
03/07/2017,40.76234,-73.98236,0,0,0,0,0,0,0,0
03/07/2017,40.63139,-74.03077,0,0,0,0,0,0,0,0
03/07/2017,40.853813,-73.90734,1,0,0,0,0,0,1,0
03/07/2017,40.58787,-73.96041,0,0,0,0,0,0,0,0
03/07/2017,40.671947,-73.73384,0,0,0,0,0,0,0,0
03/07/2017,40.719288,-73.80398,0,0,0,0,0,0,0,0
03/07/2017,40.71976,-73.94476,0,0,0,0,0,0,0,0
03/07/2017,40.894314,-73.86027,1,0,1,0,0,0,0,0
03/07/2017,40.624165,-74.00616,1,0,1,0,0,0,0,0
03/07/2017,40.643204,-73.90929,1,0,0,0,0,0,1,0
03/07/2017,40.714283,-74.00847,0,0,0,0,0,0,0,0
03/07/2017,40.742832,-74.00771,0,0,0,0,0,0,0,0
03/07/2017,40.71404,-73.92634,0,0,0,0,0,0,0,0
03/07/2017,40.809643,-73.947845,0,0,0,0,0,0,0,0
03/07/2017,40.738598,-73.87744,0,0,0,0,0,0,0,0
03/07/2017,40.64663,-73.95566,0,0,0,0,0,0,0,0
03/07/2017,40.857365,-73.84657,0,0,0,0,0,0,0,0
03/07/2017,40.81023,-73.89021,0,0,0,0,0,0,0,0
03/07/2017,40.72606,-73.93981,0,0,0,0,0,0,0,0
03/07/2017,40.61957,-73.93355,0,0,0,0,0,0,0,0
03/07/2017,40.738598,-73.87744,0,0,0,0,0,0,0,0
03/07/2017,40.665916,-73.82132,0,0,0,0,0,0,0,0
03/07/2017,40.59643,-74.091225,0,0,0,0,0,0,0,0
03/07/2017,40.766685,-73.892136,0,0,0,0,0,0,0,0
03/07/2017,40.75855,-73.82964,0,0,0,0,0,0,0,0
03/07/2017,40.696785,-73.95659,0,0,0,0,0,0,0,0
03/07/2017,40.868282,-73.90107,0,0,0,0,0,0,0,0
03/07/2017,40.562202,-74.19783,0,0,0,0,0,0,0,0
03/07/2017,40.804707,-73.91914,0,0,0,0,0,0,0,0
03/07/2017,40.653324,-73.8867,1,0,0,0,1,0,0,0
03/07/2017,40.833233,-73.8282,1,0,0,0,0,0,1,0
03/07/2017,40.72085,-74.00394,0,0,0,0,0,0,0,0
03/07/2017,40.805073,-73.92331,0,0,0,0,0,0,0,0
03/07/2017,40.790417,-73.95184,0,0,0,0,0,0,0,0
03/07/2017,40.680016,-73.87743,1,0,0,0,0,0,1,0
03/07/2017,40.754128,-73.97199,1,0,0,0,0,0,1,0
03/07/2017,40.704388,-73.994576,0,0,0,0,0,0,0,0
03/07/2017,40.672855,-73.87131,0,0,0,0,0,0,0,0
03/07/2017,40.674488,-73.93058,0,0,0,0,0,0,0,0
03/07/2017,40.750763,-73.97446,0,0,0,0,0,0,0,0
03/07/2017,40.66725,-73.99455,0,0,0,0,0,0,0,0
03/07/2017,40.814075,-73.79548,0,0,0,0,0,0,0,0
03/07/2017,40.594288,-73.93297,0,0,0,0,0,0,0,0
03/07/2017,40.788532,-73.95322,0,0,0,0,0,0,0,0
03/07/2017,40.54387,-74.14445,0,0,0,0,0,0,0,0
03/07/2017,40.58562,-73.95486,0,0,0,0,0,0,0,0
03/07/2017,40.73922,-73.9841,0,0,0,0,0,0,0,0
03/07/2017,40.731277,-73.871574,0,0,0,0,0,0,0,0
03/07/2017,40.6629,-73.76837,0,0,0,0,0,0,0,0
03/07/2017,40.675793,-73.94438,0,0,0,0,0,0,0,0
03/07/2017,40.718227,-73.81515,2,0,0,0,0,0,2,0
03/07/2017,40.667847,-73.99404,0,0,0,0,0,0,0,0
03/07/2017,40.632156,-74.02751,0,0,0,0,0,0,0,0
03/07/2017,40.697254,-73.96183,0,0,0,0,0,0,0,0
03/07/2017,40.804264,-73.91349,0,0,0,0,0,0,0,0
03/07/2017,40.79537,-73.921974,1,0,0,0,0,0,1,0
03/07/2017,40.758644,-73.981346,0,0,0,0,0,0,0,0
03/07/2017,40.67058,-73.93096,0,0,0,0,0,0,0,0
03/07/2017,40.632847,-73.928375,0,0,0,0,0,0,0,0
03/07/2017,40.746902,-73.834694,1,0,0,0,0,0,1,0
03/07/2017,40.675385,-73.95337,0,0,0,0,0,0,0,0
03/07/2017,40.84203,-73.84956,0,0,0,0,0,0,0,0
03/07/2017,40.624878,-73.96418,0,0,0,0,0,0,0,0
03/07/2017,40.6843,-73.99724,0,0,0,0,0,0,0,0
03/07/2017,40.65543,-74.003265,0,0,0,0,0,0,0,0
03/07/2017,40.723156,-73.908485,0,0,0,0,0,0,0,0
03/07/2017,40.522366,-74.21674,0,0,0,0,0,0,0,0
03/07/2017,40.663864,-73.85569,0,0,0,0,0,0,0,0
03/07/2017,40.77077,-73.91727,1,0,0,0,0,0,1,0
03/07/2017,40.586918,-73.96387,1,0,0,0,1,0,0,0
03/07/2017,40.802753,-73.93358,0,0,0,0,0,0,0,0
03/07/2017,40.575024,-74.1183,1,0,0,0,0,0,1,0
03/07/2017,40.670277,-73.95601,0,0,0,0,0,0,0,0
03/07/2017,40.65965,-73.773834,0,0,0,0,0,0,0,0
03/07/2017,40.62774,-73.981575,0,0,0,0,0,0,0,0
03/07/2017,40.637478,-73.99922,0,0,0,0,0,0,0,0
03/07/2017,40.682808,-73.851135,0,0,0,0,0,0,0,0
03/07/2017,40.638283,-74.075874,0,0,0,0,0,0,0,0
03/07/2017,40.667778,-73.80127,0,0,0,0,0,0,0,0
03/07/2017,40.67392,-73.91012,1,0,0,0,0,0,1,0
03/07/2017,40.67076,-73.95844,2,0,0,0,0,0,2,0
03/07/2017,40.717693,-73.81128,0,0,0,0,0,0,0,0
03/07/2017,40.71058,-73.78154,0,0,0,0,0,0,0,0
03/07/2017,40.67034,-73.98873,0,0,0,0,0,0,0,0
03/07/2017,40.752777,-73.86627,0,0,0,0,0,0,0,0
03/07/2017,40.862698,-73.92504,0,0,0,0,0,0,0,0
03/07/2017,40.736046,-73.92673,0,0,0,0,0,0,0,0
03/07/2017,40.769005,-73.992355,0,0,0,0,0,0,0,0
03/07/2017,40.754005,-73.762726,0,0,0,0,0,0,0,0
03/07/2017,40.541016,-74.19974,0,0,0,0,0,0,0,0
03/07/2017,40.52128,-74.23946,0,0,0,0,0,0,0,0
03/07/2017,40.824207,-73.87529,0,0,0,0,0,0,0,0
03/07/2017,40.82751,-73.92495,0,0,0,0,0,0,0,0
03/07/2017,40.59758,-73.96778,0,0,0,0,0,0,0,0
03/07/2017,40.755398,-73.93182,0,0,0,0,0,0,0,0
03/07/2017,40.764816,-73.7868,0,0,0,0,0,0,0,0
03/07/2017,40.631496,-73.884476,0,0,0,0,0,0,0,0
03/07/2017,40.756096,-73.74655,0,0,0,0,0,0,0,0
03/07/2017,40.55243,-74.1437,0,0,0,0,0,0,0,0
03/07/2017,40.830597,-73.84442,0,0,0,0,0,0,0,0
03/07/2017,40.643894,-73.93826,0,0,0,0,0,0,0,0
03/07/2017,40.66252,-73.935196,0,0,0,0,0,0,0,0
03/07/2017,40.75331,-73.96482,0,0,0,0,0,0,0,0
03/07/2017,40.711716,-73.8613,0,0,0,0,0,0,0,0
03/07/2017,40.737785,-73.93496,0,0,0,0,0,0,0,0
03/07/2017,40.710655,-73.865585,0,0,0,0,0,0,0,0
03/07/2017,40.729084,-73.98133,0,0,0,0,0,0,0,0
03/07/2017,40.7699,-73.91608,0,0,0,0,0,0,0,0
03/07/2017,40.74478,-73.93262,0,0,0,0,0,0,0,0
03/07/2017,40.574905,-74.12065,0,0,0,0,0,0,0,0
03/07/2017,40.718456,-73.99482,0,0,0,0,0,0,0,0
03/07/2017,40.690163,-73.98711,0,0,0,0,0,0,0,0
03/07/2017,40.690907,-73.95542,0,0,0,0,0,0,0,0
03/07/2017,40.671085,-73.76831,0,0,0,0,0,0,0,0
03/07/2017,40.751312,-73.85907,1,0,0,0,0,0,1,0
03/07/2017,40.70738,-73.79234,0,0,0,0,0,0,0,0
03/07/2017,40.69663,-73.91974,0,0,0,0,0,0,0,0
03/07/2017,40.61196,-73.96816,0,0,0,0,0,0,0,0
03/07/2017,40.70135,-73.96267,0,0,0,0,0,0,0,0
03/07/2017,40.74877,-73.893616,0,0,0,0,0,0,0,0
03/07/2017,40.79537,-73.921974,0,0,0,0,0,0,0,0
03/07/2017,40.659702,-73.8786,0,0,0,0,0,0,0,0
03/07/2017,40.748325,-73.79231,1,0,0,0,0,0,1,0
03/07/2017,40.7283,-73..86,0,0,0,0,0,0,0,0
03/07/2017,40.761505,-73.968735,0,0,0,0,0,0,0,0
03/07/2017,40.765873,-73.8089,0,0,0,0,0,0,0,0
03/07/2017,40.848392,-73.937675,0,0,0,0,0,0,0,0
03/07/2017,40.72773,-73.90674,0,0,0,0,0,0,0,0
03/07/2017,40.743477,-73.73286,1,0,0,0,0,0,1,0
03/07/2017,40.831554,-73.88598,0,0,0,0,0,0,0,0
03/07/2017,40.71661,-73.963554,0,0,0,0,0,0,0,0
03/07/2017,40.679516,-73.90458,0,0,0,0,0,0,0,0
03/07/2017,40.748436,-73.9962,0,0,0,0,0,0,0,0
03/07/2017,40.74954,-73.97744,0,0,0,0,0,0,0,0
03/07/2017,40.788906,-73.93765,0,0,0,0,0,0,0,0
03/07/2017,40.75834,-73.95775,0,0,0,0,0,0,0,0
03/07/2017,40.69456,-73.99067,0,0,0,0,0,0,0,0
03/07/2017,40.59038,-73.95874,0,0,0,0,0,0,0,0
03/07/2017,40.844776,-73.93103,0,0,0,0,0,0,0,0
03/07/2017,40.737617,-73.77431,0,0,0,0,0,0,0,0
03/07/2017,40.77929,-73.98114,0,0,0,0,0,0,0,0
03/07/2017,40.564705,-74.12721,0,0,0,0,0,0,0,0
03/07/2017,40.763897,-73.95323,0,0,0,0,0,0,0,0
03/07/2017,40.86264,-73.88226,0,0,0,0,0,0,0,0
03/07/2017,40.740185,-73.986374,0,0,0,0,0,0,0,0
03/07/2017,40.66351,-73.769005,0,0,0,0,0,0,0,0
03/07/2017,40.61372,-74.10957,0,0,0,0,0,0,0,0
03/07/2017,40.70793,-73.78383,0,0,0,0,0,0,0,0
03/07/2017,40.673565,-73.90788,0,0,0,0,0,0,0,0
03/07/2017,40.729332,-74.00523,0,0,0,0,0,0,0,0
03/07/2017,40.69986,-73.98458,0,0,0,0,0,0,0,0
03/07/2017,40.719395,-74.00189,1,0,0,0,1,0,0,0
03/07/2017,40.753838,-73.805824,1,0,0,0,0,0,1,0
03/07/2017,40.699135,-73.93908,0,0,0,0,0,0,0,0
03/07/2017,40.760937,-73.971245,0,0,0,0,0,0,0,0
03/07/2017,40.75834,-73.95775,0,0,0,0,0,0,0,0
03/07/2017,40.82141,-73.88463,0,0,0,0,0,0,0,0
03/07/2017,40.696983,-73.935234,0,0,0,0,0,0,0,0
03/07/2017,40.66925,-73.93944,0,0,0,0,0,0,0,0
03/07/2017,40.63555,-73.97803,0,0,0,0,0,0,0,0
03/07/2017,40.83664,-73.83382,0,0,0,0,0,0,0,0
03/07/2017,40.774227,-73.98112,0,0,0,0,0,0,0,0
03/07/2017,40.764435,-73.72269,0,0,0,0,0,0,0,0
03/07/2017,40.755222,-73.82821,0,0,0,0,0,0,0,0
03/07/2017,40.77364,-73.95986,0,0,0,0,0,0,0,0
03/07/2017,40.638428,-73.951164,1,0,0,0,0,0,1,0
03/07/2017,40.65993,-73.891655,0,0,0,0,0,0,0,0
03/07/2017,40.691536,-73.99912,0,0,0,0,0,0,0,0
03/07/2017,40.693172,-73.94878,1,0,0,0,0,0,1,0
03/07/2017,40.88302,-73.85325,0,0,0,0,0,0,0,0
03/07/2017,40.667027,-73.9952,0,0,0,0,0,0,0,0
03/07/2017,40.655594,-73.94717,0,0,0,0,0,0,0,0
03/07/2017,40.655594,-73.94717,0,0,0,0,0,0,0,0
03/07/2017,40.748688,-73.97598,0,0,0,0,0,0,0,0
03/07/2017,40.671085,-73.736275,1,0,0,0,0,0,1,0
03/07/2017,40.70679,-73.933716,0,0,0,0,0,0,0,0
03/07/2017,40.815933,-73.90992,0,0,0,0,0,0,0,0
03/07/2017,40.721043,-73.956436,0,0,0,0,0,0,0,0
03/07/2017,40.822018,-73.95368,0,0,0,0,0,0,0,0
03/07/2017,40.548397,-74.14017,0,0,0,0,0,0,0,0
03/07/2017,40.778805,-73.947975,0,0,0,0,0,0,0,0
03/07/2017,40.69024,-73.99437,0,0,0,0,0,0,0,0
03/07/2017,40.69024,-73.99437,0,0,0,0,0,0,0,0
03/07/2017,40.758427,-73.99264,0,0,0,0,0,0,0,0
03/07/2017,40.807995,-73.93815,0,0,0,0,0,0,0,0
03/07/2017,40.80605,-73.92269,1,0,0,0,0,0,1,0
03/07/2017,40.786545,-73.95256,0,0,0,0,0,0,0,0
03/07/2017,40.725628,-73.95119,0,0,0,0,0,0,0,0
03/07/2017,40.633247,-73.96481,0,0,0,0,0,0,0,0
03/07/2017,40.847427,-73.931404,0,0,0,0,0,0,0,0
03/07/2017,40.705765,-73.74181,0,0,0,0,0,0,0,0
03/07/2017,40.625103,-74.10652,0,0,0,0,0,0,0,0
03/07/2017,40.714527,-73.97481,0,0,0,0,0,0,0,0
03/07/2017,40.76036,-73.85688,0,0,0,0,0,0,0,0
03/07/2017,40.67095,-73.98823,1,0,1,0,0,0,0,0
03/07/2017,40.771385,-73.95648,0,0,0,0,0,0,0,0
03/07/2017,40.670624,-73.895546,1,0,1,0,0,0,0,0
03/07/2017,40.84019,-73.94307,1,0,0,0,0,0,1,0
03/07/2017,40.81175,-73.93144,0,0,0,0,0,0,0,0
03/07/2017,40.6255,-74.152145,0,0,0,0,0,0,0,0
03/07/2017,40.69803,-73.9371,1,0,1,0,0,0,0,0
03/07/2017,40.822304,-73.91485,0,0,0,0,0,0,0,0
03/07/2017,40.710667,-73.93361,1,0,0,0,0,0,1,0
03/07/2017,40.646328,-73.91276,0,0,0,0,0,0,0,0
03/07/2017,40.668373,-73.92264,0,0,0,0,0,0,0,0
03/07/2017,40.7001,-73.94739,0,0,0,0,0,0,0,0
03/07/2017,40.670647,-74.00384,0,0,0,0,0,0,0,0
03/07/2017,40.743378,-73.99392,0,0,0,0,0,0,0,0
03/07/2017,40.697388,-73.85402,0,0,0,0,0,0,0,0
03/07/2017,40.79653,-73.97597,0,0,0,0,0,0,0,0
03/07/2017,40.672356,-73.88039,1,0,0,0,0,0,1,0
03/07/2017,40.672356,-73.88039,1,0,0,0,0,0,1,0
03/07/2017,40.757465,-73.95563,0,0,0,0,0,0,0,0
03/07/2017,40.66551,-73.992775,0,0,0,0,0,0,0,0
03/07/2017,40.66756,-73.860405,0,0,0,0,0,0,0,0
03/07/2017,40.641468,-73.89423,0,0,0,0,0,0,0,0
03/07/2017,40.669796,-73.75078,0,0,0,0,0,0,0,0
03/07/2017,40.846687,-73.905594,1,0,0,0,1,0,0,0
03/07/2017,40.60547,-73.96074,0,0,0,0,0,0,0,0
03/07/2017,40.61324,-74.03332,0,0,0,0,0,0,0,0
03/07/2017,40.718143,-73.94405,0,0,0,0,0,0,0,0
03/07/2017,40.655872,-73.917175,0,0,0,0,0,0,0,0
03/07/2017,40.71891,-73.999245,0,0,0,0,0,0,0,0
03/07/2017,40.717793,-73.90967,0,0,0,0,0,0,0,0
03/07/2017,40.636093,-74.13733,0,0,0,0,0,0,0,0
03/07/2017,40.714592,-73.93877,0,0,0,0,0,0,0,0
03/07/2017,40.62435,-74.13927,0,0,0,0,0,0,0,0
03/07/2017,40.675285,-73.81177,0,0,0,0,0,0,0,0
03/07/2017,40.853813,-73.90734,0,0,0,0,0,0,0,0
03/07/2017,40.61066,-73.967926,0,0,0,0,0,0,0,0
03/07/2017,40.756763,-73.96716,0,0,0,0,0,0,0,0
03/07/2017,40.679035,-73.9248,1,0,0,0,0,0,1,0
03/07/2017,40.57961,-74.109116,0,0,0,0,0,0,0,0
03/07/2017,40.8504,-73.90697,0,0,0,0,0,0,0,0
03/07/2017,40.598476,-73.93141,0,1,0,1,0,0,0,0
03/07/2017,40.65213,-73.94391,6,0,0,0,0,0,6,0
03/07/2017,40.635372,-73.988174,0,0,0,0,0,0,0,0
03/07/2017,40.848877,-73.91615,0,0,0,0,0,0,0,0
03/07/2017,40.83442,-73.86297,0,0,0,0,0,0,0,0
03/07/2017,40.80897,-73.94833,0,0,0,0,0,0,0,0
03/07/2017,40.753166,-73.82194,0,0,0,0,0,0,0,0
03/07/2017,40.51583,-74.233536,0,0,0,0,0,0,0,0
03/07/2017,40.519974,-74.22983,0,0,0,0,0,0,0,0
03/07/2017,40.583626,-73.98407,0,0,0,0,0,0,0,0
03/07/2017,40.72145,-73.84399,1,0,0,0,0,0,1,0
03/07/2017,40.599255,-73.9894,0,0,0,0,0,0,0,0
03/07/2017,40.67435,-73.906105,1,0,0,0,0,0,1,0
03/07/2017,40.714462,-73.98166,0,1,0,1,0,0,0,0
03/07/2017,40.858852,-73.86768,0,0,0,0,0,0,0,0
03/07/2017,40.618088,-74.02274,0,0,0,0,0,0,0,0
03/07/2017,40.67546,-73.73385,1,0,0,0,0,0,1,0
03/07/2017,40.88288,-73.8632,0,0,0,0,0,0,0,0
03/07/2017,40.615204,-74.084656,2,0,0,0,0,0,2,0
03/07/2017,40.656082,-73.95306,1,0,0,0,0,0,1,0
03/07/2017,40.611637,-73.95079,1,0,0,0,0,0,1,0
03/07/2017,40.826275,-73.85971,0,0,0,0,0,0,0,0
03/07/2017,40.734837,-73.99076,0,0,0,0,0,0,0,0
03/07/2017,40.739197,-73.86873,0,0,0,0,0,0,0,0
03/07/2017,40.736313,-73.85392,0,0,0,0,0,0,0,0
03/07/2017,40.69625,-73.894295,0,0,0,0,0,0,0,0
03/07/2017,40.712696,-73.900604,0,0,0,0,0,0,0,0
03/07/2017,40.728855,-73.92782,0,0,0,0,0,0,0,0
03/07/2017,40.803352,-73.92922,0,0,0,0,0,0,0,0
03/07/2017,40.835384,-73.93096,0,0,0,0,0,0,0,0
03/07/2017,40.713734,-73.99804,1,0,1,0,0,0,0,0
03/07/2017,40.715805,-73.74631,1,0,0,0,1,0,0,0
03/07/2017,40.862923,-73.92777,1,0,1,0,0,0,0,0
03/07/2017,40.774967,-73.9568,1,0,0,0,0,0,1,0
03/07/2017,40.791496,-73.97224,0,0,0,0,0,0,0,0
03/07/2017,40.856583,-73.84027,0,0,0,0,0,0,0,0
03/07/2017,40.730553,-74.010376,0,0,0,0,0,0,0,0
03/07/2017,40.76402,-73.788475,0,0,0,0,0,0,0,0
03/07/2017,40.722496,-73.940414,0,0,0,0,0,0,0,0
03/07/2017,40.79156,-73.968475,0,0,0,0,0,0,0,0
03/07/2017,40.57299,-74.13636,0,0,0,0,0,0,0,0
03/07/2017,40.72921,-73.781166,0,0,0,0,0,0,0,0
03/07/2017,40.60981,-73.92251,0,0,0,0,0,0,0,0
03/07/2017,40.69056,-73.8141,0,0,0,0,0,0,0,0
03/07/2017,40.62318,-73.98611,0,0,0,0,0,0,0,0
03/07/2017,40.68676,-73.78449,0,0,0,0,0,0,0,0
03/07/2017,40.68498,-73.85026,0,0,0,0,0,0,0,0
03/07/2017,40.85289,-73.93434,0,0,0,0,0,0,0,0
03/07/2017,40.71438,-73.822914,0,0,0,0,0,0,0,0
03/07/2017,40.66327,-73.9951,0,0,0,0,0,0,0,0
03/07/2017,40.86906,-73.88914,0,0,0,0,0,0,0,0
03/07/2017,40.859444,-73.915985,0,0,0,0,0,0,0,0
03/07/2017,40.896687,-73.84511,1,0,1,0,0,0,0,0
03/07/2017,40.72202,-73.98345,1,0,1,0,0,0,0,0
03/07/2017,40.624714,-74.1422,1,0,0,0,0,0,1,0
03/07/2017,40.7409,-73.99201,0,0,0,0,0,0,0,0
03/07/2017,40.617336,-73.90695,0,0,0,0,0,0,0,0
03/07/2017,40.722305,-73.84414,0,0,0,0,0,0,0,0
03/07/2017,40.755875,-73.83616,0,0,0,0,0,0,0,0
03/07/2017,40.65794,-73.936874,1,0,1,0,0,0,0,0
03/07/2017,40.656914,-73.95315,1,0,0,0,0,0,1,0
03/07/2017,40.7606,-73.96434,1,0,0,0,0,0,1,0
03/07/2017,40.62792,-74.02627,0,0,0,0,0,0,0,0
03/07/2017,40.669113,-73.95336,1,0,0,0,0,0,1,0
03/07/2017,40.724693,-73.7541,0,0,0,0,0,0,0,0
03/07/2017,40.608364,-74.038666,0,0,0,0,0,0,0,0
03/07/2017,40.736412,-73.74183,0,0,0,0,0,0,0,0
03/07/2017,40.590393,-74.16611,1,0,0,0,0,0,1,0
03/07/2017,40.844143,-73.86381,2,0,0,0,0,0,2,0
03/07/2017,40.864292,-73.918564,0,0,0,0,0,0,0,0
03/07/2017,40.61185,-74.010254,0,0,0,0,0,0,0,0
03/07/2017,40.699955,-73.98682,0,0,0,0,0,0,0,0
03/07/2017,40.716343,-73.761406,0,0,0,0,0,0,0,0
03/07/2017,40.71491,-74.01135,0,0,0,0,0,0,0,0
03/07/2017,40.704536,-73.75472,0,0,0,0,0,0,0,0
03/07/2017,40.748985,-73.979965,0,0,0,0,0,0,0,0
03/07/2017,40.71285,-73.93457,2,0,0,0,0,0,2,0
03/07/2017,40.606514,-73.96184,0,0,0,0,0,0,0,0
03/07/2017,40.777958,-73.90847,0,0,0,0,0,0,0,0
03/07/2017,40.800663,-73.94436,1,0,1,0,0,0,0,0
03/07/2017,40.624912,-74.146706,0,0,0,0,0,0,0,0
03/07/2017,40.66283,-73.92615,0,0,0,0,0,0,0,0
03/07/2017,40.731094,-73.98278,0,0,0,0,0,0,0,0
03/07/2017,40.635166,-73.98481,0,0,0,0,0,0,0,0
03/07/2017,40.850777,-73.8562,1,0,1,0,0,0,0,0
03/07/2017,40.724136,-73.992615,0,0,0,0,0,0,0,0
03/07/2017,40.748924,-73.937386,0,0,0,0,0,0,0,0
03/07/2017,40.680016,-73.87743,1,0,1,0,0,0,0,0
03/07/2017,40.6761,-73.959625,0,0,0,0,0,0,0,0
03/07/2017,40.719055,-73.76346,0,0,0,0,0,0,0,0
03/07/2017,40.708324,-73.84314,1,0,0,0,0,0,1,0
03/07/2017,40.678394,-73.94692,0,0,0,0,0,0,0,0
03/07/2017,40.82625,-73.894844,0,0,0,0,0,0,0,0
03/07/2017,40.645164,-73.898346,0,0,0,0,0,0,0,0
03/07/2017,40.730564,-73.99052,0,0,0,0,0,0,0,0
03/07/2017,40.857235,-73.852745,0,0,0,0,0,0,0,0
03/07/2017,40.68892,-73.99915,0,0,0,0,0,0,0,0
03/07/2017,40.69595,-73.93764,1,0,0,0,1,0,0,0
03/07/2017,40.827908,-73.90765,0,0,0,0,0,0,0,0
03/07/2017,40.672985,-73.87958,0,0,0,0,0,0,0,0
03/07/2017,40.73498,-73.85581,0,0,0,0,0,0,0,0
03/07/2017,40.68795,-73.82502,0,0,0,0,0,0,0,0
03/07/2017,40.703537,-73.895546,1,0,0,0,0,0,1,0
03/07/2017,40.875484,-73.8507,3,0,0,0,0,0,3,0
03/07/2017,40.692497,-73.87954,0,0,0,0,0,0,0,0
03/07/2017,40.834538,-73.85177,0,0,0,0,0,0,0,0
03/07/2017,40.756157,-73.99125,0,0,0,0,0,0,0,0
03/07/2017,40.695004,-73.9525,0,0,0,0,0,0,0,0
03/07/2017,40.72106,-73.99821,0,0,0,0,0,0,0,0
03/07/2017,40.843525,-73.89667,0,0,0,0,0,0,0,0
03/07/2017,40.765625,-73.805855,0,0,0,0,0,0,0,0
03/07/2017,40.743454,-73.91484,0,0,0,0,0,0,0,0
03/07/2017,40.593758,-73.95034,0,0,0,0,0,0,0,0
03/07/2017,40.739304,-73.78052,0,0,0,0,0,0,0,0
03/07/2017,40.735764,-73.97491,1,0,0,0,0,0,1,0
03/07/2017,40.845024,-73.92632,0,0,0,0,0,0,0,0
03/07/2017,40.692936,-73.87777,0,0,0,0,0,0,0,0
03/07/2017,40.662174,-73.953705,0,0,0,0,0,0,0,0
03/07/2017,40.83045,-73.8509,0,0,0,0,0,0,0,0
03/07/2017,40.697536,-73.87106,0,0,0,0,0,0,0,0
03/07/2017,40.819046,-73.944695,2,0,0,0,0,0,2,0
03/07/2017,40.764053,-73.99225,0,0,0,0,0,0,0,0
03/07/2017,40.844975,-73.91877,4,0,0,0,0,0,4,0
03/07/2017,40.66544,-73.8932,0,0,0,0,0,0,0,0
03/07/2017,40.717297,-73.91971,0,0,0,0,0,0,0,0
03/07/2017,40.752728,-73.92297,0,0,0,0,0,0,0,0
03/07/2017,40.726852,-73.93413,0,1,0,1,0,0,0,0
03/07/2017,40.720623,-73.89003,0,0,0,0,0,0,0,0
03/07/2017,40.684258,-73.84604,1,0,1,0,0,0,0,0
03/07/2017,40.782314,-73.94851,0,0,0,0,0,0,0,0
03/07/2017,40.876583,-73.90266,0,0,0,0,0,0,0,0
03/07/2017,40.83742,-73.860535,0,0,0,0,0,0,0,0
03/07/2017,40.626568,-73.970924,0,0,0,0,0,0,0,0
03/07/2017,40.671196,-73.802666,0,0,0,0,0,0,0,0
03/07/2017,40.848682,-73.939224,0,0,0,0,0,0,0,0
03/07/2017,40.747944,-73.86202,0,0,0,0,0,0,0,0
03/07/2017,40.717514,-73.797585,0,0,0,0,0,0,0,0
03/07/2017,40.89613,-73.85159,0,0,0,0,0,0,0,0
03/07/2017,40.83269,-73.86847,0,0,0,0,0,0,0,0
03/07/2017,40.663193,-73.92656,0,0,0,0,0,0,0,0
03/07/2017,40.749714,-73.93617,0,0,0,0,0,0,0,0
03/07/2017,40.60465,-74.13497,0,0,0,0,0,0,0,0
03/07/2017,40.81636,-73.891815,0,0,0,0,0,0,0,0
03/07/2017,40.674908,-73.91386,0,0,0,0,0,0,0,0
